Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,101,313.5,1,0,1,38,4,74,53,227.395,229.763,217.316,24.5535,24.1738,25.0111, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,354,301.5,1,0,1,37,4,60,47,211.216,211.243,191.162,34.8631,33.4898,31.7699, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,200.5,301.5,1,0,1,28,3,70,53,218.25,221.321,203.071,20.4379,20.565,19.7005, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,172,294,1,0,1,50,5,98,29,219.46,223.54,215.62,28.0401,27.9876,29.5012, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,73.5,291,1,0,1,47,4,82,34,214.574,218.638,208.106,26.5374,26.0552,27.2826, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,466.5,287,1,0,1,27,3,102,198,249.185,254.148,246.556,4.18605,3.20611,5.7088, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,419.5,273,1,0,1,22,3,86,56,224.227,229.818,216.409,19.0855,18.4268,18.9029, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,275,272.5,1,0,1,35,4,82,29,208.343,212.286,201.057,28.6787,27.6786,28.205, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,443,270,1,0,1,19,3,84,63,229.684,235.053,221.737,16.424,15.6052,16.2068, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,477,269,1,0,1,81,7,120,142,247.704,253,247.877,6.98856,6.10144,9.60287, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,302.5,268,1,0,1,23,3,68,30,196.739,199.304,184.478,23.6892,22.9554,22.0463, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,231,267.5,1,0,1,16,3,76,50,218.125,221.563,206.438,15.8824,15.7689,15.1464, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,368,263,1,0,1,24,3,66,64,226.167,227.917,209.833,26.3141,25.5508,24.1493, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,219.5,254,1,0,1,29,4,68,47,219.931,221.862,206.621,22.4668,22.255,22.35, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,204.5,241,1,0,1,24,3,72,43,215.458,217.875,202.917,25.6965,25.9154,25.147, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,481.5,237,1,0,1,22,3,120,182,248.773,254.045,249.045,4.08857,3.42107,4.63665, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,448,236,1,0,1,42,4,104,68,238.024,244.048,235.952,14.646,14.1057,15.552, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,458,233,1,0,1,64,5,112,85,242.094,247.766,240.766,12.3822,11.2785,13.6796, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,364.75,230.75,1,0,1,37,4,80,46,224.054,227.595,215.595,23.0907,22.5325,23.1585, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,112.5,230.5,1,0,1,25,3,66,66,226.32,227.76,209.04,19.7376,19.2588,17.9363, "2016-06-12 [上午4:27:58]: no comment"
