Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,444,130.5,1,0,1,17,3,188,68,64.1176,104.294,111.176,21.5108,18.5022,11.5621, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,177,125,1,0,1,29,4,182,76,73.7241,133.897,137.379,16.2901,9.25183,7.48826, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,362,121.5,1,0,1,16,3,176,46,87.0625,125.438,123.188,30.5856,25.3412,19.7724, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,380.192,120.538,1,0,1,24,3,176,43,91.75,128.625,125.792,35.3429,26.5943,17.4671, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,229,119.5,1,0,1,15,3,172,28,114.467,141.933,137.667,19.0143,18.0508,17.9535, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,115.5,121,1,0,1,67,5,158,25,130.104,151.97,144.119,26.8902,15.0149,9.63959, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,371.75,115.75,1,0,1,18,3,162,30,110.667,140.944,132.056,21.1357,17.3927,13.6204, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,129,115,1,0,1,31,4,180,38,106.935,144.935,145.323,35.1249,26.265,21.474, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,349.5,111,1,0,1,29,4,176,48,84.6207,123.828,121.862,39.8529,34.2929,26.8986, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,190.25,109.75,1,0,1,18,3,174,30,111,140.556,138.222,23.9831,20.6532,18.4055, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,310,109,1,0,1,19,3,178,35,98,129.474,127.526,37.728,33.017,25.716, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,207.5,109.5,1,0,1,33,4,174,30,111.879,142.273,139.303,22.443,19.9341,15.2733, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,255.5,106.5,1,0,1,13,3,180,31,87.3846,110.846,110.846,35.2986,34.7453,29.3219, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,438.308,106.038,1,0,1,17,3,62,102,129.176,130.941,56.2941,15.6498,12.9483,21.6533, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,388.5,101,1,0,1,17,3,174,51,85.7059,128.941,124.235,33.8146,30.8417,26.0212, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,319,97,1,0,1,26,3,178,37,98.3077,131.154,130,33.363,26.5745,20.6253, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,89,98,1,0,1,48,4,184,43,94.625,130.979,133.708,30.1116,25.2294,20.9781, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,165.5,95,1,0,1,21,3,182,38,99.1429,132.857,133.524,34.0329,30.4849,26.0687, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,98,82,1,0,1,37,4,166,27,114.676,141.676,136.216,24.0476,15.7338,9.65912, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,333.5,79.5,1,0,1,115,6,148,23,121.226,142.757,130.896,30.6551,14.6653,7.7764, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,208.5,71.5,1,0,1,41,4,154,23,128.683,150,140.927,19.4185,9.69539,5.92574, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,186.25,70.25,1,0,1,35,4,176,38,109.371,146.829,144.286,23.1709,21.9155,20.4988, "2016-06-12 [上午3:31:01]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\7_192.png", 1,218,19,1,0,1,27,4,80,4,105.741,107.148,103.704,27.5506,27.5493,26.2701, "2016-06-12 [上午3:31:01]: no comment"
